1.000000000000000000e+00,3.703470708224247065e+00
2.000000000000000000e+00,3.082064319958222054e+00
3.000000000000000000e+00,2.674216235001291686e+00
4.000000000000000000e+00,2.267958901422872486e+00
5.000000000000000000e+00,2.219361515768361048e+00
6.000000000000000000e+00,2.204684431710883352e+00
7.000000000000000000e+00,1.983935657554674048e+00
8.000000000000000000e+00,1.742556316291526741e+00
9.000000000000000000e+00,1.837825891786221355e+00
1.000000000000000000e+01,1.882712572031045362e+00
1.100000000000000000e+01,1.698758237633156254e+00
1.200000000000000000e+01,1.593832072779946651e+00
1.300000000000000000e+01,1.466746184822987242e+00
1.400000000000000000e+01,1.570939047651494169e+00
1.500000000000000000e+01,1.432078516017427861e+00
1.600000000000000000e+01,1.391976481357916740e+00
1.700000000000000000e+01,1.571989758458244513e+00
1.800000000000000000e+01,1.395573150814592989e+00
1.900000000000000000e+01,1.375163195879153921e+00
2.000000000000000000e+01,1.147102593686960326e+00
2.100000000000000000e+01,1.058204356551788461e+00
2.200000000000000000e+01,1.003166255130029993e+00
2.300000000000000000e+01,1.156243250881395346e+00
2.400000000000000000e+01,1.296142309503716117e+00
2.500000000000000000e+01,1.297131218483171811e+00
2.600000000000000000e+01,1.139857647337612301e+00
2.700000000000000000e+01,1.021590005097898324e+00
2.800000000000000000e+01,1.078547859593441460e+00
2.900000000000000000e+01,1.150123595423214518e+00
3.000000000000000000e+01,1.031963431489936411e+00
3.100000000000000000e+01,8.973807118677264993e-01
3.200000000000000000e+01,1.046977026538924216e+00
3.300000000000000000e+01,9.725231238819251889e-01
3.400000000000000000e+01,8.804110789462979980e-01
3.500000000000000000e+01,8.715931950882134238e-01
3.600000000000000000e+01,8.364568504961694684e-01
3.700000000000000000e+01,7.582592329458190950e-01
3.800000000000000000e+01,7.644954026765917732e-01
3.900000000000000000e+01,6.576008292254527099e-01
4.000000000000000000e+01,8.614317499360204522e-01
4.100000000000000000e+01,6.035444341242273136e-01
4.200000000000000000e+01,7.598712367551361258e-01
4.300000000000000000e+01,6.708931349422206925e-01
4.400000000000000000e+01,6.404015323373368762e-01
4.500000000000000000e+01,6.041630934018460408e-01
4.600000000000000000e+01,5.260531367206201514e-01
4.700000000000000000e+01,6.166099927802517477e-01
4.800000000000000000e+01,6.938291387440297386e-01
4.900000000000000000e+01,5.740809168433783638e-01
5.000000000000000000e+01,6.701544183585610437e-01
5.100000000000000000e+01,6.402514915757742120e-01
5.200000000000000000e+01,9.200005008999031508e-01
5.300000000000000000e+01,8.359923198878435047e-01
5.400000000000000000e+01,6.904704849070507633e-01
5.500000000000000000e+01,7.352828024918022232e-01
5.600000000000000000e+01,8.236270770494037441e-01
5.700000000000000000e+01,5.807608151262023677e-01
5.800000000000000000e+01,6.517843352935134282e-01
5.900000000000000000e+01,5.840818553705882099e-01
6.000000000000000000e+01,6.278332216479359795e-01
6.100000000000000000e+01,6.534287125919282513e-01
6.200000000000000000e+01,8.727999655542109103e-01
6.300000000000000000e+01,6.593523434598069777e-01
6.400000000000000000e+01,6.428130418291100323e-01
6.500000000000000000e+01,6.360405265145649967e-01
6.600000000000000000e+01,6.006107118083999774e-01
6.700000000000000000e+01,3.574037659128156963e-01
6.800000000000000000e+01,6.176702786940353462e-01
6.900000000000000000e+01,5.438459457270329311e-01
7.000000000000000000e+01,5.502253445926419406e-01
7.100000000000000000e+01,6.209769637993652891e-01
7.200000000000000000e+01,6.516828864825433554e-01
7.300000000000000000e+01,7.905875730944981195e-01
7.400000000000000000e+01,6.924845619305551869e-01
7.500000000000000000e+01,6.475281540840540639e-01
7.600000000000000000e+01,6.713434269542378763e-01
7.700000000000000000e+01,5.994352921849399607e-01
7.800000000000000000e+01,7.373429444832534374e-01
7.900000000000000000e+01,6.156857154655031028e-01
8.000000000000000000e+01,6.093060065808456605e-01
8.100000000000000000e+01,6.449047215110335074e-01
8.200000000000000000e+01,4.848614993771558357e-01
8.300000000000000000e+01,4.803951352374982720e-01
8.400000000000000000e+01,6.827017606246890136e-01
8.500000000000000000e+01,5.308495285570801192e-01
8.600000000000000000e+01,5.722032311201642463e-01
8.700000000000000000e+01,5.870513528301253281e-01
8.800000000000000000e+01,5.353518302829487485e-01
8.900000000000000000e+01,6.633380186313926341e-01
9.000000000000000000e+01,7.142127662224031504e-01
9.100000000000000000e+01,6.388446079384488829e-01
9.200000000000000000e+01,5.516758492122699753e-01
9.300000000000000000e+01,4.879863588416061271e-01
9.400000000000000000e+01,5.232726198609889412e-01
9.500000000000000000e+01,3.839509649680662995e-01
9.600000000000000000e+01,3.736920604319259320e-01
9.700000000000000000e+01,4.524789470575166228e-01
9.800000000000000000e+01,4.870461153669138343e-01
9.900000000000000000e+01,4.682085804075422630e-01
1.000000000000000000e+02,6.614513904458826365e-01
1.010000000000000000e+02,5.729889210480154649e-01
1.020000000000000000e+02,4.794265573209133269e-01
1.030000000000000000e+02,4.164995007125072424e-01
1.040000000000000000e+02,5.286301238254300650e-01
1.050000000000000000e+02,6.250549503475457680e-01
1.060000000000000000e+02,7.731043223588971447e-01
1.070000000000000000e+02,8.582846263793145747e-01
1.080000000000000000e+02,6.530771127288537148e-01
1.090000000000000000e+02,6.963325409759753004e-01
1.100000000000000000e+02,6.824182797599522843e-01
1.110000000000000000e+02,6.030394916404090422e-01
1.120000000000000000e+02,7.048382314622082534e-01
1.130000000000000000e+02,7.339800351294796243e-01
1.140000000000000000e+02,4.672289627879767648e-01
1.150000000000000000e+02,3.533824232897395667e-01
1.160000000000000000e+02,3.570177334229697741e-01
1.170000000000000000e+02,3.845124631615164934e-01
1.180000000000000000e+02,4.035630771085538249e-01
1.190000000000000000e+02,4.769099218096035098e-01
1.200000000000000000e+02,4.958290807899221608e-01
1.210000000000000000e+02,4.461309981075252118e-01
1.220000000000000000e+02,5.022396900069158177e-01
1.230000000000000000e+02,4.412650671835995908e-01
1.240000000000000000e+02,4.363901911974991110e-01
1.250000000000000000e+02,4.768874166575616247e-01
1.260000000000000000e+02,5.904958819964845063e-01
1.270000000000000000e+02,6.209111870103137809e-01
1.280000000000000000e+02,6.695764373756308840e-01
