1.000000000000000000e+00,5.308341930462137981e+00
2.000000000000000000e+00,4.686666375042610966e+00
3.000000000000000000e+00,5.161655078255785511e+00
4.000000000000000000e+00,4.763675744710798909e+00
5.000000000000000000e+00,3.461373133533113045e+00
6.000000000000000000e+00,3.871666897738657909e+00
7.000000000000000000e+00,4.452542649157429366e+00
8.000000000000000000e+00,2.934329454064703135e+00
9.000000000000000000e+00,4.017808821139763786e+00
1.000000000000000000e+01,3.112234250416156200e+00
1.100000000000000000e+01,3.331980027679777745e+00
1.200000000000000000e+01,3.704832347048621521e+00
1.300000000000000000e+01,3.159819768150385233e+00
1.400000000000000000e+01,3.583827421119791801e+00
1.500000000000000000e+01,2.597926115925199841e+00
1.600000000000000000e+01,2.810943199520784752e+00
1.700000000000000000e+01,2.660889531496855920e+00
1.800000000000000000e+01,2.094321687239241392e+00
1.900000000000000000e+01,2.974756000757454277e+00
2.000000000000000000e+01,3.305984893841339645e+00
2.100000000000000000e+01,3.427321683130147179e+00
2.200000000000000000e+01,1.466537265174350013e+00
2.300000000000000000e+01,1.603605625257042089e+00
2.400000000000000000e+01,2.137340983958964102e+00
2.500000000000000000e+01,2.199260301178576071e+00
2.600000000000000000e+01,2.522989759778125674e+00
2.700000000000000000e+01,2.627919710597095282e+00
2.800000000000000000e+01,1.426509941383687474e+00
2.900000000000000000e+01,2.173417072114067317e+00
3.000000000000000000e+01,1.889998670569326134e+00
3.100000000000000000e+01,1.981238551074991250e+00
3.200000000000000000e+01,1.593829844537317575e+00
3.300000000000000000e+01,2.932307397581745079e+00
3.400000000000000000e+01,1.121018282661799370e+00
3.500000000000000000e+01,1.757286584135004492e+00
3.600000000000000000e+01,1.854005813115435330e+00
3.700000000000000000e+01,1.288514489895626669e+00
3.800000000000000000e+01,2.053575451025973830e+00
3.900000000000000000e+01,1.342937389368411116e+00
4.000000000000000000e+01,8.398454568180088176e-01
4.100000000000000000e+01,1.667603836802803219e+00
4.200000000000000000e+01,4.992459698069675600e-01
4.300000000000000000e+01,8.053243467790434096e-01
4.400000000000000000e+01,1.441381690230000512e+00
4.500000000000000000e+01,1.226008620644168268e+00
4.600000000000000000e+01,2.510444240837566010e+00
4.700000000000000000e+01,1.366183930032888405e+00
4.800000000000000000e+01,2.958849024397866567e-01
4.900000000000000000e+01,1.225646309442458337e+00
5.000000000000000000e+01,6.208178096036606197e-01
5.100000000000000000e+01,4.161313739077411311e-01
5.200000000000000000e+01,3.042152639605199549e-01
5.300000000000000000e+01,1.488513797754337675e+00
5.400000000000000000e+01,6.684262014476993752e-01
5.500000000000000000e+01,3.234558810972769649e-01
5.600000000000000000e+01,8.452654995449824238e-01
5.700000000000000000e+01,1.962627890562674393e+00
5.800000000000000000e+01,-2.322534801740959165e-01
5.900000000000000000e+01,4.907434637124464261e-01
6.000000000000000000e+01,5.922964258380464253e-01
6.100000000000000000e+01,4.590593081660720998e-01
6.200000000000000000e+01,1.049812170827990887e-01
6.300000000000000000e+01,2.115634241327692400e-01
6.400000000000000000e+01,2.345041687510495965e-01
6.500000000000000000e+01,2.454805459264196299e-01
6.600000000000000000e+01,-1.283110647189231457e-01
6.700000000000000000e+01,1.138441966338298528e+00
6.800000000000000000e+01,1.103272387021321466e+00
6.900000000000000000e+01,6.787937280844950072e-01
7.000000000000000000e+01,-1.003284995086174552e-01
7.100000000000000000e+01,4.848393686956383175e-01
7.200000000000000000e+01,5.880503956210668681e-01
7.300000000000000000e+01,1.759730811100305437e-01
7.400000000000000000e+01,-1.747671587869820409e-01
7.500000000000000000e+01,3.380296171218101775e-01
7.600000000000000000e+01,3.273861597788829680e-01
7.700000000000000000e+01,1.444071867277611498e-01
7.800000000000000000e+01,7.585730931496904583e-01
7.900000000000000000e+01,-2.041116490185761467e-01
8.000000000000000000e+01,4.186959315042725338e-01
8.100000000000000000e+01,-3.081379201067676044e-01
8.200000000000000000e+01,7.108009390452576515e-01
8.300000000000000000e+01,4.217852341158339069e-01
8.400000000000000000e+01,7.212301846155043383e-02
8.500000000000000000e+01,3.511187633077582360e-02
8.600000000000000000e+01,-1.343149435375368406e-01
8.700000000000000000e+01,4.636069141345930400e-01
8.800000000000000000e+01,9.109140964395580076e-01
8.900000000000000000e+01,-7.189438687224970481e-01
9.000000000000000000e+01,-3.745614223153431177e-01
9.100000000000000000e+01,7.988075218077180795e-01
9.200000000000000000e+01,2.176885159381298021e-03
9.300000000000000000e+01,8.346992100195928244e-02
9.400000000000000000e+01,5.183032003804458610e-01
9.500000000000000000e+01,6.265479530932991370e-01
9.600000000000000000e+01,5.059967859105221066e-01
9.700000000000000000e+01,-1.015953689594804255e+00
9.800000000000000000e+01,7.319595918191373896e-01
9.900000000000000000e+01,3.183416481900056549e-01
1.000000000000000000e+02,5.184392442986544003e-01
1.010000000000000000e+02,8.229945073258297661e-03
1.020000000000000000e+02,7.377810055395920275e-01
1.030000000000000000e+02,-1.673782436560039555e-02
1.040000000000000000e+02,8.767886794348406232e-02
1.050000000000000000e+02,-8.204763114983538719e-01
1.060000000000000000e+02,8.559826514383750418e-02
1.070000000000000000e+02,3.698199579537102960e-02
1.080000000000000000e+02,-9.772971482461986770e-02
1.090000000000000000e+02,-5.952837187933612828e-01
1.100000000000000000e+02,8.344552736386405822e-01
1.110000000000000000e+02,-6.052555334227138067e-02
1.120000000000000000e+02,-5.519192497043245993e-01
1.130000000000000000e+02,4.616698118645124610e-02
1.140000000000000000e+02,1.358628730962238906e+00
1.150000000000000000e+02,-1.416589560843132034e+00
1.160000000000000000e+02,-7.996244972642295445e-02
1.170000000000000000e+02,5.382208785240883975e-01
1.180000000000000000e+02,-2.476517476328767564e-01
1.190000000000000000e+02,-5.644248359956681449e-02
1.200000000000000000e+02,3.904381666118542094e-01
1.210000000000000000e+02,-2.283682944825757566e-01
1.220000000000000000e+02,-2.188101629914743773e-01
1.230000000000000000e+02,-5.083660141045782954e-02
1.240000000000000000e+02,-6.120824504812345523e-01
1.250000000000000000e+02,2.209323028200310401e-01
1.260000000000000000e+02,6.275747862704168789e-02
1.270000000000000000e+02,-6.493183488588174512e-01
1.280000000000000000e+02,1.285023544538920481e-01
1.290000000000000000e+02,1.246696516231524221e+00
1.300000000000000000e+02,-9.228650773844923050e-01
1.310000000000000000e+02,2.248249604118558731e-01
1.320000000000000000e+02,1.562343583576845385e-01
1.330000000000000000e+02,-6.502213816503550348e-01
1.340000000000000000e+02,3.283155155522223811e-01
1.350000000000000000e+02,1.815696910902714067e-01
1.360000000000000000e+02,-5.576151768077301785e-02
1.370000000000000000e+02,1.750348087863371274e-02
1.380000000000000000e+02,-2.732170746872874534e-01
1.390000000000000000e+02,7.500016589689149915e-02
1.400000000000000000e+02,3.692432490516409441e-03
1.410000000000000000e+02,-2.228292546302340638e-01
1.420000000000000000e+02,-6.052768231063762050e-01
1.430000000000000000e+02,5.186374801798282475e-01
1.440000000000000000e+02,-1.687140281389208907e-01
1.450000000000000000e+02,5.920656163824279394e-01
1.460000000000000000e+02,2.378363478126871711e-01
1.470000000000000000e+02,-8.937331053891999222e-01
1.480000000000000000e+02,-2.471766914368183354e-01
1.490000000000000000e+02,-1.790763519030132978e-01
1.500000000000000000e+02,-9.071231482920150135e-02
